,Month,WeekOfMonth,DayOfWeek,Make_Honda,Make_Toyota,Make_Ford,Make_Mazda,Make_Chevrolet,Make_Pontiac,Make_Accura,Make_Dodge,Make_Mercury,Make_Jaguar,Make_Nisson,Make_VW,Make_Saab,Make_Saturn,Make_Porche,Make_BMW,Make_Mecedes,Make_Ferrari,Make_Lexus,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Widow,MaritalStatus_Divorced,Age,Fault,PolicyType_Sport - Liability,PolicyType_Sport - Collision,PolicyType_Sedan - Liability,PolicyType_Utility - All Perils,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Utility - Collision,PolicyType_Utility - Liability,PolicyType_Sport - All Perils,VehicleCategory_Sport,VehicleCategory_Utility,VehicleCategory_Sedan,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy_Liability,BasePolicy_Collision,BasePolicy_All Perils,,FraudFound_P
1037,3,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,0,1,0,0,49,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,1038,1,400,4,31,31,2,8,45.5,0,0,1,1,0,1,1994,1,0,0,,0
1038,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,0,0,0,16.5,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,1039,9,400,1,31,31,2,0,16.5,0,0,1,0,0,1,1994,1,0,0,,0
1039,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,1,1,0,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1040,7,400,3,31,31,2,6,33,0,0,1,3,0,1,1994,0,1,0,,0
1040,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,1,1,0,0,0,43,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,1041,12,400,1,31,31,2,7,38,0,0,1,3,0,1,1994,1,0,0,,0
1041,3,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,0,34,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,1042,15,400,2,31,31,2,6,33,0,0,1,6,0,1,1994,0,1,0,,0
1042,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,1,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1043,5,400,4,31,31,1,7,33,0,0,1,0,0,1,1994,0,1,0,,0
1043,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,0,0,16.5,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,1044,9,400,3,31,31,2,0,16.5,0,0,1,0,0,1,1994,1,0,0,,0
1044,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,1,1,0,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,1045,12,400,1,31,31,1,6,33,0,0,1,0,0,1,1994,0,1,0,,0
1045,3,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,1046,3,400,2,31,31,0,5,33,0,0,1,1,0,1,1994,0,0,1,,0
1046,3,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,1,1,0,1,0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,1047,3,400,2,31,31,2,4,38,0,0,1,6,0,1,1994,1,0,0,,0
1047,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,3,0,0,1,0,0,55,0,0,1,0,0,0,0,0,0,0,1,0,0,69001,1048,9,400,1,31,31,1,8,45.5,0,0,1,0,0,1,1994,0,1,0,,0
1048,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,2,0,0,1,0,0,48,0,0,1,0,0,0,0,0,0,0,1,0,0,69001,1049,5,400,3,31,31,1,7,45.5,0,0,1,0,0,1,1994,0,1,0,,0
1049,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,4,0,0,1,0,0,52,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,1050,5,400,3,31,31,5,7,45.5,0,0,1,3,0,1,1994,1,0,0,,0
1050,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,4,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,1051,15,400,4,31,31,2,7,33,0,0,0,0,0,1,1994,0,1,0,,0
1051,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,1,0,0,45,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,1052,15,400,2,31,31,0,7,38,0,0,1,0,0,1,1994,0,0,1,,0
1052,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,0,1,0,0,0,31,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,1053,14,400,3,31,31,2,6,33,0,0,1,6,0,1,1994,0,0,1,,0
1053,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,4,0,1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,0,0,69001,1054,10,400,3,31,31,0,2,19,0,0,1,1,0,1,1994,0,1,0,,0
1054,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,1,0,0,0,35,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,1055,14,700,3,31,31,0,7,33,0,0,1,0,0,1,1994,0,0,1,,1
1055,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,4,0,0,1,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,1056,9,400,3,31,31,2,7,33,0,0,1,6,0,1,1994,0,1,0,,0
1056,11,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,5,1,1,0,0,0,28,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,1057,2,400,1,31,31,5,5,33,0,0,1,1,0,1,1994,1,0,0,,0
1057,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,1,0,0,0,22,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,1058,11,400,4,31,31,1,5,28,0,0,1,1,0,1,1994,0,1,0,,0
1058,9,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,0,0,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,1,0,69001,1059,4,400,3,31,31,1,8,45.5,0,0,1,0,0,1,1994,0,0,1,,0
1059,11,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,4,0,0,1,0,0,52,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,1060,1,400,2,31,31,2,8,45.5,0,0,1,1,0,1,1994,0,0,1,,0
1060,11,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,4,1,0,1,0,0,35,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,1061,3,400,1,31,31,0,5,33,0,0,1,3,0,1,1994,0,0,1,,0
1061,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1062,12,400,4,31,31,2,6,38,0,0,1,0,0,1,1994,0,1,0,,0
1062,2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,0,0,43,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,1063,6,400,3,31,31,2,7,38,0,0,1,6,0,1,1994,0,0,1,,1
1063,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,0,1,0,0,50,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,1064,7,400,3,31,31,1,8,45.5,0,0,1,0,0,1,1994,0,1,0,,0
1064,1,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,1,0,0,49,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,1065,2,400,2,31,31,1,8,45.5,0,0,1,1,0,1,1994,0,0,1,,0
1065,11,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1,0,1,0,0,0,44,0,0,0,1,0,0,0,0,0,0,1,0,0,34500,1066,6,400,4,31,31,1,8,38,0,0,1,6,0,1,1994,1,0,0,,0
1066,12,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,2,0,0,1,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,1067,6,400,2,31,31,1,7,38,0,0,1,6,0,3.5,1994,0,0,1,,0
1067,11,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,1,0,0,1,0,0,39,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,1068,15,400,3,31,31,2,8,38,0,0,1,0,0,1,1994,1,0,0,,0
1068,11,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,1,0,0,1,0,0,36,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,1069,11,400,2,31,31,2,7,38,0,0,1,6,0,1,1994,0,1,0,,0
1069,9,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,1,0,0,1,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1070,1,400,1,31,31,0,5,33,0,0,1,1,0,1,1994,0,1,0,,0
1070,6,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,0,1,0,0,0,16.5,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,1071,15,400,3,31,31,0,0,16.5,0,0,1,0,0,1,1994,0,0,1,,0
1071,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1,0,0,0,16.5,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,1072,8,400,3,31,31,0,0,16.5,0,0,1,0,2.5,2,1994,0,1,0,,1
1072,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,1,0,0,0,16.5,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,1073,3,400,1,31,31,5,0,16.5,0,0,1,0,0,1,1994,0,0,1,,1
1073,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,3,0,0,1,0,0,48,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,1074,12,400,4,0,31,1,8,45.5,0,0,1,0,0,1,1994,0,1,0,,0
1074,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,0,0,1,0,0,51,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,1075,6,400,2,31,31,2,7,45.5,0,0,1,0,0,1,1994,1,0,0,,0
1075,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,4,0,0,1,0,0,65,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,1076,2,400,4,31,31,0,8,58,0,0,1,0,0,1,1994,0,0,1,,0
1076,7,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,1,0,1,0,0,65,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,1077,7,400,3,31,31,2,7,58,0,0,1,6,0,1,1994,1,0,0,,0
1077,8,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,2,1,0,1,0,0,45,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1078,3,400,2,31,31,2,3,38,0,0,1,3,0,1,1994,0,1,0,,0
1078,8,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,1,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1079,1,400,2,31,31,2,7,33,0,0,1,3,0,1,1994,0,1,0,,0
1079,2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,0,0,31,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1080,4,400,2,31,31,2,6,33,0,0,1,0,0,1,1994,0,1,0,,1
1080,9,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,3,0,0,1,0,0,38,0,0,0,1,0,0,0,0,0,0,1,0,0,34500,1081,1,400,4,31,31,2,8,38,0,0,1,0,0,1,1994,1,0,0,,0
1081,9,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,4,0,1,0,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,19999,1082,12,400,1,31,31,1,6,33,0,0,1,6,0,1,1994,0,1,0,,0
1082,9,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,5,0,0,1,0,0,29,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,1083,7,400,2,31,31,2,7,33,0,0,1,1,0,1,1994,1,0,0,,0
1083,10,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,3,0,0,1,0,0,42,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,1084,10,400,1,31,31,0,7,38,0,0,1,1,0,1,1994,0,0,1,,0
1084,10,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,4,0,0,1,0,0,40,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,1085,4,400,3,31,31,2,7,38,0,0,1,1,0,1,1994,1,0,0,,0
1085,2,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,1,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,1,69001,1086,10,400,4,31,31,1,5,28,0,0,1,0,0,1,1994,0,1,0,,0
1086,11,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,3,0,0,1,0,0,31,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1087,6,400,3,31,31,5,7,33,0,0,1,6,0,1,1994,0,1,0,,0
1087,11,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,1,0,1,0,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1088,5,400,3,31,31,1,7,33,0,0,1,3,0,1,1994,0,1,0,,0
1088,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,29,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,1089,4,400,1,31,31,1,7,33,0,0,1,6,0,1,1994,0,0,1,,1
1089,11,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,12,1,0,0,1,0,0,37,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,1090,11,400,4,31,31,0,7,38,0,0,1,0,0,1,1994,0,1,0,,0
1090,11,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,5,0,1,0,0,0,44,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,1091,9,400,1,31,31,0,7,38,0,0,1,0,0,1,1994,1,0,0,,0
1091,11,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,5,0,0,1,0,0,43,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1092,4,400,1,31,31,1,7,38,0,0,1,0,0,1,1994,0,1,0,,0
1092,12,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,5,0,1,0,0,0,33,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,1093,9,400,2,31,31,2,7,33,0,0,1,0,1,2,1994,1,0,0,,0
1093,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0,1,0,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,1094,11,400,1,31,31,2,7,38,0,0,1,6,0,1,1994,1,0,0,,0
1094,5,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,4,0,0,1,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1095,12,400,2,31,31,2,6,33,0,0,1,1,0,1,1994,0,1,0,,0
1095,5,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,1,0,0,0,28,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,1096,11,400,3,31,31,5,7,33,0,0,1,0,0,1,1994,1,0,0,,0
1096,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,1,0,0,1,0,0,54,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,1097,8,400,2,31,31,2,8,45.5,0,0,1,0,0,1,1994,1,0,0,,0
1097,8,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,2,0,1,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,1098,5,400,4,31,31,0,7,33,0,0,1,0,0,1,1994,0,0,1,,0
1098,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,3,0,1,0,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1099,14,400,4,31,31,2,6,33,0,0,1,6,0,1,1994,0,1,0,,0
1099,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,4,0,1,0,0,0,43,1,0,0,0,0,0,1,0,0,0,0,0,1,19999,1100,12,400,1,31,31,2,6,38,0,0,1,6,0,1,1994,0,1,0,,0
1100,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,1,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,1101,5,400,1,31,31,2,6,38,0,0,1,1,0,1,1994,0,1,0,,0
1101,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,0,0,1,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,1102,8,400,3,31,31,0,6,58,0,0,1,0,0,1,1994,0,1,0,,0
1102,11,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,5,0,1,0,0,0,45,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1103,2,400,3,31,31,2,6,38,1,0,1,1,0,1,1994,0,1,0,,0
1103,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,1104,5,400,3,31,31,2,7,38,0,0,1,0,0,1,1994,1,0,0,,0
1104,11,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,5,0,0,1,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,1105,3,400,3,31,31,0,7,38,0,0,1,6,0,1,1994,0,0,1,,0
1105,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12,1,0,0,1,0,0,47,1,0,0,0,0,1,0,0,0,0,0,0,1,49500,1106,4,400,3,31,31,1,8,45.5,0,0,1,1,0,1,1994,0,0,1,,0
1106,11,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,1,1,0,1,0,0,36,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,1107,13,400,4,31,31,0,7,38,0,0,1,3,0,1,1994,0,0,1,,0
1107,12,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1,1,1,0,0,0,27,1,0,0,0,0,0,1,0,0,0,0,0,1,19999,1108,2,400,4,31,31,0,5,33,0,0,1,3,0,3.5,1994,0,1,0,,0
1108,11,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,4,0,0,1,0,0,53,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,1109,14,400,4,31,31,1,8,45.5,0,0,1,0,0,1,1994,0,1,0,,0
1109,10,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,3,1,1,0,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,1110,11,400,1,31,31,0,8,38,0,0,1,0,0,1,1994,0,1,0,,0
1110,10,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,4,0,0,1,0,0,26,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,1111,2,400,4,31,31,2,7,33,0,0,1,0,0,1,1994,1,0,0,,0
1111,9,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,1,0,0,57,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1112,2,400,4,31,31,2,8,58,0,0,1,0,0,1,1994,0,1,0,,0
1112,8,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,0,1,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,1,69001,1113,3,400,3,31,31,0,8,45.5,0,0,1,3,0,1,1994,0,0,1,,0
1113,8,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,5,0,1,0,0,0,44,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1114,1,400,4,31,31,0,7,38,0,0,1,6,6,2,1994,0,1,0,,0
1114,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,1,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,1115,7,400,1,31,31,2,5,38,0,0,1,0,0,1,1994,0,1,0,,1
1115,8,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,1,0,0,1,0,0,34,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1116,16,400,4,31,31,0,6,33,0,0,1,0,0,1,1994,0,1,0,,0
1116,8,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,5,1,0,1,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,1,49500,1117,7,400,1,31,31,2,6,33,0,0,0,3,0,1,1994,0,1,0,,0
1117,8,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,5,0,0,1,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,1118,6,400,3,31,31,2,8,58,0,0,1,6,0,1,1994,0,0,1,,0
1118,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9,3,0,0,1,0,0,45,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,1119,1,400,4,31,31,0,8,38,0,0,1,0,0,1,1994,0,1,0,,0
1119,8,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,8,4,0,1,0,0,0,54,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,1120,9,400,3,31,31,2,8,45.5,0,0,1,3,0,1,1994,0,0,1,,0
1120,8,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,3,0,1,0,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1121,9,400,1,31,31,2,7,33,0,0,1,0,0,1,1994,0,1,0,,0
1121,8,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,3,0,1,0,0,0,30,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,1122,13,400,4,31,31,2,7,33,0,0,1,6,0,1,1994,1,0,0,,0
1122,6,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,2,0,0,1,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,1,49500,1123,14,500,2,31,31,5,7,45.5,0,0,1,6,2.5,1,1994,0,1,0,,0
1123,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,0,0,1,0,0,36,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1124,16,400,4,31,31,2,7,38,0,0,1,6,0,1,1994,0,1,0,,0
1124,4,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,2,0,0,1,0,0,27,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,1125,8,400,2,31,31,2,6,33,0,0,1,0,0,1,1994,1,0,0,,0
1125,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,1,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1126,1,400,3,31,31,2,8,38,1,0,1,6,0,1,1994,0,1,0,,0
1126,4,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,2,0,1,0,0,0,22,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,1127,4,400,1,31,31,2,5,28,0,0,1,6,0,1,1994,0,0,1,,0
1127,12,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,2,0,0,1,0,0,37,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,1128,6,400,1,31,31,1,7,38,1,0,1,0,0,1,1994,0,0,1,,0
1128,12,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,0,0,1,0,0,51,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,1129,10,400,1,31,31,5,8,45.5,0,0,1,0,0,1,1994,1,0,0,,0
1129,12,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,3,1,0,1,0,0,49,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,1130,12,400,3,31,31,2,7,45.5,0,0,1,6,0,1,1994,0,0,1,,0
1130,12,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,2,0,0,1,0,0,59,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,1131,9,400,2,31,31,5,8,58,0,0,1,0,0,1,1994,0,0,1,,0
1131,11,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,1,1,0,1,0,0,43,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,1132,8,400,3,31,31,0,7,38,0,0,1,1,0,1,1994,0,1,0,,0
